Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent,Season,time_index,farm_time_index,week_sin,week_cos,quarter_sin,quarter_cos,total_fertiliser,temperature_x_humidity,sunlight_x_temperature,Water_Weekly_L_lag_1,Water_Weekly_L_lag_2,Water_Weekly_L_lag_4,Water_Weekly_L_lag_8,Water_Weekly_L_rolling_mean_2,Water_Weekly_L_rolling_mean_4,Water_Weekly_L_rolling_mean_8,Temperature_Avg_C_lag_1,Temperature_Avg_C_lag_2,Temperature_Avg_C_lag_4,Temperature_Avg_C_lag_8,Temperature_Avg_C_rolling_mean_2,Temperature_Avg_C_rolling_mean_4,Temperature_Avg_C_rolling_mean_8,Sunlight_Hours_lag_1,Sunlight_Hours_lag_2,Sunlight_Hours_lag_4,Sunlight_Hours_lag_8,Sunlight_Hours_rolling_mean_2,Sunlight_Hours_rolling_mean_4,Sunlight_Hours_rolling_mean_8,Humidity_Percent_lag_1,Humidity_Percent_lag_2,Humidity_Percent_lag_4,Humidity_Percent_lag_8,Humidity_Percent_rolling_mean_2,Humidity_Percent_rolling_mean_4,Humidity_Percent_rolling_mean_8,Nitrogen_Weekly_lag_1,Nitrogen_Weekly_lag_2,Nitrogen_Weekly_lag_4,Nitrogen_Weekly_lag_8,Nitrogen_Weekly_rolling_mean_2,Nitrogen_Weekly_rolling_mean_4,Nitrogen_Weekly_rolling_mean_8,Phosphorus_Weekly_lag_1,Phosphorus_Weekly_lag_2,Phosphorus_Weekly_lag_4,Phosphorus_Weekly_lag_8,Phosphorus_Weekly_rolling_mean_2,Phosphorus_Weekly_rolling_mean_4,Phosphorus_Weekly_rolling_mean_8,Potassium_Weekly_lag_1,Potassium_Weekly_lag_2,Potassium_Weekly_lag_4,Potassium_Weekly_lag_8,Potassium_Weekly_rolling_mean_2,Potassium_Weekly_rolling_mean_4,Potassium_Weekly_rolling_mean_8,Calcium_Weekly_lag_1,Calcium_Weekly_lag_2,Calcium_Weekly_lag_4,Calcium_Weekly_lag_8,Calcium_Weekly_rolling_mean_2,Calcium_Weekly_rolling_mean_4,Calcium_Weekly_rolling_mean_8,Magnesium_Weekly_lag_1,Magnesium_Weekly_lag_2,Magnesium_Weekly_lag_4,Magnesium_Weekly_lag_8,Magnesium_Weekly_rolling_mean_2,Magnesium_Weekly_rolling_mean_4,Magnesium_Weekly_rolling_mean_8
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,2,517319.1,73902.72857142857,19.9,7.7,12.7,6.2,2.9,16.32857142857143,6.414285714285714,63.82857142857143,Autumn,118,118,0.8229838658936564,0.5680647467311559,1.2246467991473532e-16,-1.0,49.4,1042.2293877551022,104.73612244897959,514003.7,624212.9,621641.9,596245.6,569108.2999999999,586777.8250000001,600741.0125000001,14.542857142857144,25.67142857142857,25.8,24.4,20.107142857142854,23.12857142857143,23.989285714285714,6.385714285714286,9.514285714285714,9.357142857142858,9.185714285714283,7.950000000000001,8.639285714285714,8.971428571428572,61.32857142857143,52.85714285714285,52.3,57.34285714285714,57.092857142857156,54.80714285714285,55.21785714285714,21.7,24.1,28.0,25.0,22.9,25.75,26.075,8.5,11.0,11.4,11.5,9.75,10.05,10.6875,13.0,17.3,16.2,15.7,15.15,15.625,15.6625,5.2,6.3,6.3,6.6,5.75,6.1499999999999995,6.475,3.2,3.8,4.1,3.7,3.5,3.825,3.85
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,3,520241.5,74320.21428571429,19.3,8.6,12.4,6.1,3.4,15.457142857142856,6.242857142857143,61.22857142857144,Autumn,119,119,0.992708874098054,0.120536680255323,1.2246467991473532e-16,-1.0,49.8,946.4187755102042,96.49673469387754,517319.1,514003.7,587252.8,620533.6,515661.3999999999,560697.125,590875.2,16.32857142857143,14.542857142857144,26.5,24.942857142857143,15.435714285714285,20.760714285714286,22.980357142857144,6.414285714285714,6.385714285714286,9.3,9.614285714285714,6.4,7.9035714285714285,8.625,63.82857142857143,61.32857142857143,52.74285714285714,52.8,62.57857142857144,57.68928571428572,56.028571428571425,19.9,21.7,29.2,25.0,20.799999999999997,23.724999999999998,25.4375,7.7,8.5,9.3,10.9,8.1,9.125,10.2125,12.7,13.0,16.0,14.5,12.85,14.75,15.2875,6.2,5.2,6.8,6.3,5.7,6.125,6.425,2.9,3.2,4.2,4.3,3.05,3.525,3.75
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,4,486528.5,69504.07142857143,22.4,8.0,13.1,5.3,3.1,16.771428571428572,6.814285714285715,58.58571428571429,Autumn,120,120,0.9350162426854148,-0.35460488704253545,1.2246467991473532e-16,-1.0,51.9,982.5661224489797,114.285306122449,520241.5,517319.1,624212.9,609002.8,518780.29999999993,543944.2999999999,578338.6875,15.457142857142856,16.32857142857143,25.67142857142857,24.24285714285714,15.89285714285714,18.0,21.794642857142858,6.242857142857143,6.414285714285714,9.514285714285714,9.257142857142856,6.328571428571429,7.139285714285714,8.20357142857143,61.22857142857144,63.82857142857143,52.85714285714285,56.48571428571428,62.52857142857145,59.81071428571429,57.082142857142856,19.3,19.9,24.1,28.2,19.6,21.25,24.725,8.6,7.7,11.0,11.2,8.15,8.95,9.925,12.4,12.7,17.3,16.4,12.55,13.85,15.024999999999999,6.1,6.2,6.3,7.0,6.15,5.95,6.4,3.4,2.9,3.8,3.7,3.15,3.3249999999999997,3.6375
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,5,505169.9,72167.12857142858,18.0,8.0,11.3,6.4,3.0,15.957142857142856,6.5,61.18571428571429,Autumn,121,121,0.6631226582407952,-0.7485107481711012,1.2246467991473532e-16,-1.0,46.699999999999996,976.3491836734694,103.72142857142856,486528.5,520241.5,514003.7,633034.8,503384.99999999994,509523.2,563029.4,16.771428571428572,15.457142857142856,14.542857142857144,25.814285714285717,16.114285714285714,15.774999999999999,20.860714285714288,6.814285714285715,6.242857142857143,6.385714285714286,9.157142857142857,6.52857142857143,6.464285714285715,7.898214285714285,58.58571428571429,61.22857142857144,61.32857142857143,55.885714285714286,59.90714285714288,61.24285714285715,57.34464285714286,22.4,19.3,21.7,27.4,20.85,20.825,24.0,8.0,8.6,8.5,11.7,8.3,8.2,9.524999999999999,13.1,12.4,13.0,16.2,12.75,12.799999999999999,14.6125,5.3,6.1,5.2,7.3,5.699999999999999,5.7,6.1875,3.1,3.4,3.2,3.8,3.25,3.15,3.5625
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,6,482969.7,68995.67142857143,22.1,7.0,12.5,5.5,3.1,16.4,7.128571428571428,60.9,Autumn,122,122,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,50.2,998.7599999999999,116.9085714285714,505169.9,486528.5,517319.1,621641.9,495849.19999999995,507314.75,547046.2875,15.957142857142856,16.771428571428572,16.32857142857143,25.8,16.364285714285714,16.128571428571426,19.62857142857143,6.5,6.814285714285715,6.414285714285714,9.357142857142858,6.657142857142858,6.492857142857144,7.566071428571428,61.18571428571429,58.58571428571429,63.82857142857143,52.3,59.8857142857143,61.20714285714286,58.00714285714286,18.0,22.4,19.9,28.0,20.2,19.9,22.825,8.0,8.0,7.7,11.4,8.0,8.075,9.0625,11.3,13.1,12.7,16.2,12.2,12.375,14.0,6.4,5.3,6.2,6.3,5.85,6.0,6.075,3.0,3.1,2.9,4.1,3.05,3.0999999999999996,3.4625
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,7,486278.3,69468.32857142857,18.9,7.4,11.9,5.4,3.3,17.014285714285712,6.742857142857143,57.385714285714286,Autumn,123,123,-0.23931566428755743,-0.9709418174260521,1.2246467991473532e-16,-1.0,46.89999999999999,976.3769387755101,114.72489795918366,482969.7,505169.9,520241.5,587252.8,494069.79999999993,498727.4,529712.2625000001,16.4,15.957142857142856,15.457142857142856,26.5,16.178571428571423,16.146428571428572,18.453571428571426,7.128571428571428,6.5,6.242857142857143,9.3,6.814285714285715,6.671428571428572,7.2875000000000005,60.9,61.18571428571429,61.22857142857144,52.74285714285714,61.04285714285716,60.475,59.082142857142856,22.1,18.0,19.3,29.2,20.05,20.450000000000003,22.0875,7.0,8.0,8.6,9.3,7.5,7.8999999999999995,8.5125,12.5,11.3,12.4,16.0,11.9,12.325,13.5375,5.5,6.4,6.1,6.8,5.95,5.824999999999999,5.975,3.1,3.0,3.4,4.2,3.05,3.1500000000000004,3.3375000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,8,499473.7,71353.38571428572,20.9,8.2,12.4,6.3,2.9,16.942857142857143,6.842857142857143,60.31428571428571,Autumn,124,124,-0.663122658240795,-0.7485107481711013,1.2246467991473532e-16,-1.0,50.699999999999996,1021.8963265306122,115.93755102040818,486278.3,482969.7,486528.5,624212.9,484623.99999999994,490236.6,517090.45,17.014285714285712,16.4,16.771428571428572,25.67142857142857,16.707142857142856,16.535714285714285,17.267857142857142,6.742857142857143,7.128571428571428,6.814285714285715,9.514285714285714,6.935714285714287,6.796428571428572,6.9678571428571425,57.385714285714286,60.9,58.58571428571429,52.85714285714285,59.14285714285715,59.51428571428572,59.6625,18.9,22.1,22.4,24.1,20.5,20.35,20.8,7.4,7.0,8.0,11.0,7.2,7.6,8.275,11.9,12.5,13.1,17.3,12.2,12.200000000000001,13.025,5.4,5.5,5.3,6.3,5.45,5.65,5.8,3.3,3.1,3.1,3.8,3.2,3.125,3.2249999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,9,504899.9,72128.55714285714,18.3,8.1,10.6,5.5,3.3,17.014285714285712,6.771428571428571,61.55714285714286,Autumn,125,125,-0.9350162426854147,-0.3546048870425359,1.2246467991473532e-16,-1.0,45.8,1047.3508163265305,115.21102040816325,499473.7,486278.3,505169.9,514003.7,492875.99999999994,493472.9,501498.05,16.942857142857143,17.014285714285712,15.957142857142856,14.542857142857144,16.978571428571428,16.57857142857143,16.176785714285714,6.842857142857143,6.742857142857143,6.5,6.385714285714286,6.7928571428571445,6.803571428571429,6.633928571428571,60.31428571428571,57.385714285714286,61.18571428571429,61.32857142857143,58.85000000000001,59.94642857142857,60.594642857142865,20.9,18.9,18.0,21.7,19.9,19.975,20.4,8.2,7.4,8.0,8.5,7.8,7.65,7.925,12.4,11.9,11.3,13.0,12.15,12.025,12.4125,6.3,5.4,6.4,5.2,5.85,5.9,5.8,2.9,3.3,3.0,3.2,3.0999999999999996,3.075,3.1125000000000003
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,10,486564.3,69509.18571428572,18.1,8.0,11.5,5.4,3.1,18.057142857142857,7.171428571428572,59.51428571428572,Autumn,126,126,-0.992708874098054,0.1205366802553232,1.2246467991473532e-16,-1.0,46.1,1074.6579591836735,129.49551020408163,504899.9,499473.7,482969.7,517319.1,502186.79999999993,493405.4,500360.07499999995,17.014285714285712,16.942857142857143,16.4,16.32857142857143,16.978571428571428,16.84285714285714,16.485714285714284,6.771428571428571,6.842857142857143,7.128571428571428,6.414285714285714,6.807142857142859,6.871428571428572,6.682142857142857,61.55714285714286,60.31428571428571,60.9,63.82857142857143,60.9357142857143,60.03928571428571,60.62321428571428,18.3,20.9,22.1,19.9,19.6,20.05,19.974999999999998,8.1,8.2,7.0,7.7,8.149999999999999,7.675,7.875,10.6,12.4,12.5,12.7,11.5,11.85,12.1125,5.5,6.3,5.5,6.2,5.9,5.675000000000001,5.8375,3.3,2.9,3.1,2.9,3.0999999999999996,3.15,3.125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,11,481588.0,68798.28571428571,20.4,6.7,12.3,6.0,3.1,17.814285714285713,7.085714285714286,55.71428571428572,Autumn,127,127,-0.822983865893657,0.5680647467311548,1.2246467991473532e-16,-1.0,48.5,992.5102040816328,126.2269387755102,486564.3,504899.9,486278.3,520241.5,495732.1,494304.05,496515.72500000003,18.057142857142857,17.014285714285712,17.014285714285712,15.457142857142856,17.535714285714285,17.257142857142856,16.701785714285712,7.171428571428572,6.771428571428571,6.742857142857143,6.242857142857143,6.971428571428572,6.882142857142857,6.776785714285714,59.51428571428572,61.55714285714286,57.385714285714286,61.22857142857144,60.535714285714306,59.69285714285714,60.08392857142857,18.1,18.3,18.9,19.3,18.200000000000003,19.05,19.75,8.0,8.1,7.4,8.6,8.05,7.925,7.9125,11.5,10.6,11.9,12.4,11.05,11.600000000000001,11.9625,5.4,5.5,5.4,6.1,5.45,5.65,5.7375,3.1,3.3,3.3,3.4,3.2,3.1500000000000004,3.15
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,12,474762.2,67823.17142857143,19.4,7.6,11.0,5.6,3.0,18.02857142857143,7.2,58.471428571428575,Autumn,128,128,-0.4647231720437684,0.88545602565321,1.2246467991473532e-16,-1.0,46.6,1054.1563265306122,129.8057142857143,481588.0,486564.3,499473.7,486528.5,484076.1499999999,493131.47500000003,491684.03750000003,17.814285714285713,18.057142857142857,16.942857142857143,16.771428571428572,17.935714285714283,17.457142857142856,16.99642857142857,7.085714285714286,7.171428571428572,6.842857142857143,6.814285714285715,7.12857142857143,6.967857142857143,6.882142857142857,55.71428571428572,59.51428571428572,60.31428571428571,58.58571428571429,57.614285714285735,59.275000000000006,59.39464285714286,20.4,18.1,20.9,22.4,19.25,19.425,19.8875,6.7,8.0,8.2,8.0,7.35,7.749999999999999,7.675,12.3,11.5,12.4,13.1,11.9,11.7,11.950000000000001,6.0,5.4,6.3,5.3,5.7,5.8,5.725,3.1,3.1,2.9,3.1,3.1,3.1,3.1125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,13,489344.0,69906.28571428571,20.4,7.4,10.0,5.6,3.2,17.3,7.228571428571429,57.4,Autumn,129,129,6.432490598706546e-16,1.0,1.2246467991473532e-16,-1.0,46.6,993.02,125.05428571428573,474762.2,481588.0,504899.9,505169.9,478175.1,486953.60000000003,490213.25,18.02857142857143,17.814285714285713,17.014285714285712,15.957142857142856,17.92142857142857,17.728571428571428,17.15357142857143,7.2,7.085714285714286,6.771428571428571,6.5,7.142857142857144,7.057142857142858,6.930357142857144,58.471428571428575,55.71428571428572,61.55714285714286,61.18571428571429,57.09285714285716,58.81428571428572,59.38035714285714,19.4,20.4,18.3,18.0,19.9,19.05,19.5125,7.6,6.7,8.1,8.0,7.15,7.6,7.625,11.0,12.3,10.6,11.3,11.65,11.35,11.6875,5.6,6.0,5.5,6.4,5.8,5.625,5.7625,3.0,3.1,3.3,3.0,3.05,3.125,3.1
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,1,400435.2,57205.02857142857,13.3,4.4,6.7,4.6,2.0,9.214285714285714,4.742857142857143,65.21428571428571,Winter,130,130,0.4647231720437685,0.8854560256532099,-1.0,-1.8369701987210297e-16,31.0,600.9030612244896,43.70204081632653,489344.0,474762.2,486564.3,482969.7,482053.1,483064.625,488235.01249999995,17.3,18.02857142857143,18.057142857142857,16.4,17.66428571428571,17.8,17.32142857142857,7.228571428571429,7.2,7.171428571428572,7.128571428571428,7.214285714285715,7.171428571428572,7.021428571428572,57.4,58.471428571428575,59.51428571428572,60.9,57.9357142857143,57.775,58.90714285714286,20.4,19.4,18.1,22.1,19.9,19.575,19.8125,7.4,7.6,8.0,7.0,7.5,7.425,7.55,10.0,11.0,11.5,12.5,10.5,11.2,11.525,5.6,5.6,5.4,5.5,5.6,5.6499999999999995,5.6625,3.2,3.0,3.1,3.1,3.1,3.1,3.125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,2,400669.7,57238.52857142857,11.1,3.7,6.5,4.1,2.1,7.6571428571428575,4.557142857142857,63.84285714285714,Winter,131,131,0.8229838658936564,0.5680647467311559,-1.0,-1.8369701987210297e-16,27.5,488.85387755102045,34.89469387755102,400435.2,489344.0,481588.0,486278.3,444889.6,461532.35,477918.2,9.214285714285714,17.3,17.814285714285713,17.014285714285712,13.257142857142856,15.589285714285714,16.423214285714284,4.742857142857143,7.228571428571429,7.085714285714286,6.742857142857143,5.985714285714287,6.564285714285715,6.723214285714286,65.21428571428571,57.4,55.71428571428572,57.385714285714286,61.30714285714287,59.2,59.44642857142858,13.3,20.4,20.4,18.9,16.85,18.375,18.7125,4.4,7.4,6.7,7.4,5.9,6.525,7.225,6.7,10.0,12.3,11.9,8.35,10.0,10.8,4.6,5.6,6.0,5.4,5.1,5.449999999999999,5.55,2.0,3.2,3.1,3.3,2.6,2.825,2.9875
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,3,402238.6,57462.65714285714,11.1,4.4,6.2,4.5,2.0,8.542857142857143,4.8,63.642857142857146,Winter,132,132,0.992708874098054,0.120536680255323,-1.0,-1.8369701987210297e-16,28.2,543.6918367346939,41.005714285714284,400669.7,400435.2,474762.2,499473.7,400552.44999999995,441302.775,467217.125,7.6571428571428575,9.214285714285714,18.02857142857143,16.942857142857143,8.435714285714283,13.05,15.253571428571428,4.557142857142857,4.742857142857143,7.2,6.842857142857143,4.65,5.932142857142857,6.45,63.84285714285714,65.21428571428571,58.471428571428575,60.31428571428571,64.52857142857144,61.23214285714286,60.25357142857143,11.1,13.3,19.4,20.9,12.2,16.05,17.737499999999997,3.7,4.4,7.6,8.2,4.050000000000001,5.775,6.7625,6.5,6.7,11.0,12.4,6.6,8.55,10.125,4.1,4.6,5.6,6.3,4.35,4.975,5.3875,2.1,2.0,3.0,2.9,2.05,2.575,2.8375000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,4,404289.6,57755.65714285714,12.9,3.8,6.5,4.5,2.1,8.657142857142857,4.5,66.68571428571428,Winter,133,133,0.9350162426854148,-0.35460488704253545,-1.0,-1.8369701987210297e-16,29.8,577.3077551020408,38.957142857142856,402238.6,400669.7,489344.0,504899.9,401454.1499999999,423171.875,455062.73750000005,8.542857142857143,7.6571428571428575,17.3,17.014285714285712,8.099999999999998,10.67857142857143,14.203571428571427,4.8,4.557142857142857,7.228571428571429,6.771428571428571,4.678571428571429,5.332142857142857,6.194642857142858,63.642857142857146,63.84285714285714,57.4,61.55714285714286,63.74285714285716,62.525,60.669642857142854,11.1,11.1,20.4,18.3,11.1,13.974999999999998,16.5125,4.4,3.7,7.4,8.1,4.050000000000001,4.975,6.2875,6.2,6.5,10.0,10.6,6.35,7.3500000000000005,9.350000000000001,4.5,4.1,5.6,5.5,4.3,4.699999999999999,5.1625,2.0,2.1,3.2,3.3,2.05,2.325,2.725
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,5,419106.1,59872.3,11.7,4.3,6.2,4.7,2.3,10.185714285714283,4.985714285714286,62.71428571428572,Winter,134,134,0.6631226582407952,-0.7485107481711012,-1.0,-1.8369701987210297e-16,29.2,638.7897959183673,50.783061224489785,404289.6,402238.6,400435.2,486564.3,403264.0999999999,401908.275,442486.44999999995,8.657142857142857,8.542857142857143,9.214285714285714,18.057142857142857,8.599999999999998,8.517857142857142,13.158928571428572,4.5,4.8,4.742857142857143,7.171428571428572,4.65,4.65,5.9107142857142865,66.68571428571428,63.642857142857146,65.21428571428571,59.51428571428572,65.16428571428574,64.84642857142858,61.31071428571429,12.9,11.1,13.3,18.1,12.0,12.100000000000001,15.8375,3.8,4.4,4.4,8.0,4.1,4.075,5.750000000000001,6.5,6.2,6.7,11.5,6.35,6.475,8.837499999999999,4.5,4.5,4.6,5.4,4.5,4.425,5.0375,2.1,2.0,2.0,3.1,2.05,2.0500000000000003,2.5749999999999997
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,6,416311.6,59473.08571428571,11.1,4.2,6.1,4.1,2.0,8.72857142857143,5.057142857142857,63.271428571428565,Winter,135,135,0.23931566428755768,-0.970941817426052,-1.0,-1.8369701987210297e-16,27.5,552.2691836734693,44.14163265306123,419106.1,404289.6,400669.7,481588.0,411697.8499999999,406576.0,434054.175,10.185714285714283,8.657142857142857,7.6571428571428575,17.814285714285713,9.421428571428569,8.760714285714284,12.174999999999999,4.985714285714286,4.5,4.557142857142857,7.085714285714286,4.742857142857144,4.710714285714285,5.6375,62.71428571428572,66.68571428571428,63.84285714285714,55.71428571428572,64.70000000000002,64.22142857142858,61.71071428571429,11.7,12.9,11.1,20.4,12.3,11.7,15.0375,4.3,3.8,3.7,6.7,4.05,4.05,5.2875,6.2,6.5,6.5,12.3,6.35,6.35,8.175,4.7,4.5,4.1,6.0,4.6,4.45,4.95,2.3,2.1,2.1,3.1,2.2,2.125,2.475
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,7,406538.8,58076.97142857143,10.7,3.5,6.2,4.5,2.3,9.828571428571427,4.9,66.61428571428571,Winter,136,136,-0.23931566428755743,-0.9709418174260521,-1.0,-1.8369701987210297e-16,27.2,654.7232653061224,48.16,416311.6,419106.1,402238.6,474762.2,417708.8499999999,410486.475,425894.625,8.72857142857143,10.185714285714283,8.542857142857143,18.02857142857143,9.457142857142856,9.028571428571428,11.039285714285715,5.057142857142857,4.985714285714286,4.8,7.2,5.021428571428572,4.835714285714285,5.383928571428571,63.271428571428565,62.71428571428572,63.642857142857146,58.471428571428575,62.99285714285716,64.07857142857142,62.65535714285714,11.1,11.7,11.1,19.4,11.399999999999999,11.7,13.875,4.2,4.3,4.4,7.6,4.25,4.175,4.9750000000000005,6.1,6.2,6.2,11.0,6.15,6.25,7.3999999999999995,4.1,4.7,4.5,5.6,4.4,4.45,4.7124999999999995,2.0,2.3,2.0,3.0,2.15,2.1,2.3375
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,8,387103.9,55300.55714285715,11.6,4.3,6.6,4.4,2.0,9.9,4.971428571428571,62.48571428571428,Winter,137,137,-0.663122658240795,-0.7485107481711013,-1.0,-1.8369701987210297e-16,28.9,618.6085714285714,49.21714285714285,406538.8,416311.6,404289.6,489344.0,411425.19999999995,411561.52499999997,417366.69999999995,9.828571428571427,8.72857142857143,8.657142857142857,17.3,9.278571428571428,9.35,10.014285714285714,4.9,5.057142857142857,4.5,7.228571428571429,4.9785714285714295,4.860714285714286,5.0964285714285715,66.61428571428571,63.271428571428565,66.68571428571428,57.4,64.94285714285716,64.82142857142857,63.67321428571428,10.7,11.1,12.9,20.4,10.899999999999999,11.600000000000001,12.7875,3.5,4.2,3.8,7.4,3.85,3.95,4.4625,6.2,6.1,6.5,10.0,6.15,6.25,6.8,4.5,4.1,4.5,5.6,4.3,4.45,4.574999999999999,2.3,2.0,2.1,3.2,2.15,2.175,2.25
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,9,412487.8,58926.82857142857,10.9,4.3,6.6,4.1,2.3,9.828571428571427,5.171428571428572,61.871428571428574,Winter,138,138,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,28.2,608.1077551020408,50.82775510204081,387103.9,406538.8,419106.1,400435.2,396821.35,407265.10000000003,404586.68749999994,9.9,9.828571428571427,10.185714285714283,9.214285714285714,9.864285714285714,9.660714285714285,9.089285714285714,4.971428571428571,4.9,4.985714285714286,4.742857142857143,4.935714285714287,4.978571428571429,4.814285714285714,62.48571428571428,66.61428571428571,62.71428571428572,65.21428571428571,64.55000000000001,63.77142857142857,64.30892857142857,11.6,10.7,11.7,13.3,11.149999999999999,11.274999999999999,11.6875,4.3,3.5,4.3,4.4,3.9,4.074999999999999,4.075,6.6,6.2,6.2,6.7,6.4,6.275,6.375,4.4,4.5,4.7,4.6,4.45,4.425,4.425,2.0,2.3,2.3,2.0,2.15,2.15,2.1
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,10,398523.7,56931.95714285714,12.1,4.3,6.0,4.9,2.0,11.3,5.557142857142857,61.48571428571428,Winter,139,139,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,29.299999999999997,694.7885714285715,62.79571428571429,412487.8,387103.9,416311.6,400669.7,399795.85,405610.525,406093.2625,9.828571428571427,9.9,8.72857142857143,7.6571428571428575,9.864285714285714,9.571428571428571,9.166071428571428,5.171428571428572,4.971428571428571,5.057142857142857,4.557142857142857,5.071428571428572,5.025,4.867857142857143,61.871428571428574,62.48571428571428,63.271428571428565,63.84285714285714,62.17857142857146,63.56071428571428,63.89107142857143,10.9,11.6,11.1,11.1,11.25,11.075,11.3875,4.3,4.3,4.2,3.7,4.3,4.075,4.0625,6.6,6.6,6.1,6.5,6.6,6.375,6.362500000000001,4.1,4.4,4.1,4.1,4.25,4.275,4.3625,2.3,2.0,2.0,2.1,2.15,2.15,2.1375
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,11,403497.7,57642.52857142857,12.3,4.3,5.6,4.9,2.3,9.7,5.228571428571429,62.18571428571429,Winter,140,140,-0.822983865893657,0.5680647467311548,-1.0,-1.8369701987210297e-16,29.400000000000002,603.2014285714286,50.71714285714285,398523.7,412487.8,406538.8,402238.6,405505.74999999994,401163.55,405825.01249999995,11.3,9.828571428571427,9.828571428571427,8.542857142857143,10.564285714285713,10.214285714285714,9.62142857142857,5.557142857142857,5.171428571428572,4.9,4.8,5.364285714285716,5.15,4.992857142857143,61.48571428571428,61.871428571428574,66.61428571428571,63.642857142857146,61.67857142857146,63.11428571428571,63.59642857142857,12.1,10.9,10.7,11.1,11.5,11.325,11.5125,4.3,4.3,3.5,4.4,4.3,4.1,4.1375,6.0,6.6,6.2,6.2,6.3,6.35,6.300000000000001,4.9,4.1,4.5,4.5,4.5,4.475,4.4625,2.0,2.3,2.3,2.0,2.15,2.15,2.125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q3,12,387140.0,55305.71428571428,11.4,4.1,6.5,4.2,2.1,10.55714285714286,5.8,61.4,Winter,141,141,-0.4647231720437684,0.88545602565321,-1.0,-1.8369701987210297e-16,28.3,648.2085714285716,61.23142857142859,403497.7,398523.7,387103.9,404289.6,401010.69999999995,400403.275,405982.4,9.7,11.3,9.9,8.657142857142857,10.5,10.182142857142857,9.766071428571427,5.228571428571429,5.557142857142857,4.971428571428571,4.5,5.392857142857144,5.232142857142857,5.046428571428571,62.18571428571429,61.48571428571428,62.48571428571428,66.68571428571428,61.83571428571432,62.00714285714285,63.41428571428572,12.3,12.1,11.6,12.9,12.2,11.725,11.6625,4.3,4.3,4.3,3.8,4.3,4.3,4.125,5.6,6.0,6.6,6.5,5.8,6.199999999999999,6.225,4.9,4.9,4.4,4.5,4.9,4.575,4.5125,2.3,2.0,2.0,2.1,2.15,2.15,2.1624999999999996
